anime_id,title,score,popularity,release_year
7769,Ookami-san to Shichinin no Nakama-tachi,7.15,942,2010
54947,Spy Kyoushitsu 2nd Season,7.15,3460,2023
100,Shin Shirayuki-hime Densetsu Prétear,7.15,2947,2001
9981,Phi Brain: Kami no Puzzle,7.15,2156,2011
180,Vandread,7.15,2506,2000
54234,Suki na Ko ga Megane wo Wasureta,7.15,1180,2023
178,Ultra Maniac,7.15,4154,2003
16201,Aku no Hana,7.15,1128,2013
34290,Kirakira☆Precure A La Mode,7.15,5853,2017
61,D.N.Angel,7.15,1416,2003
7152,Anyamal Tantei Kiruminzoo,7.15,7067,2009
369,Boogiepop wa Warawanai,7.15,1726,2000
27525,Fate/kaleid liner Prisma☆Illya 2wei Herz!,7.15,1702,2015
652,Galaxy Angel Z,7.15,6590,2002
11697,Area no Kishi,7.15,2676,2012
5041,Guin Saga,7.15,3642,2009
30205,Aoharu x Kikanjuu,7.14,1214,2015
53262,Hoshikuzu Telepath,7.15,3182,2023
40507,Arifureta Shokugyou de Sekai Saikyou 2nd Season,7.14,570,2022
10163,C: The Money of Soul and Possibility Control,7.14,805,2011
48760,"Gaikotsu Kishi-sama, Tadaima Isekai e Odekakechuu",7.14,741,2022
2484,Gear Fighter Dendoh,7.14,9571,2000
2694,Hidamari no Ki,7.14,8863,2000
18411,Gingitsune,7.14,3141,2013
54103,Hikikomari Kyuuketsuki no Monmon,7.14,1948,2023
1886,Fushigiboshi no☆Futagohime Gyu!,7.14,8030,2006
31610,Kyoukai no Rinne 2nd Season,7.14,4120,2016
51458,Lv1 Maou to One Room Yuusha,7.14,2447,2023
1164,Mahou Senshi Louie,7.14,4912,2001
15583,Date A Live,7.14,157,2013
14645,Hiiro no Kakera 2nd Season,7.14,3258,2012
1564,Pokemon Advanced Generation,7.14,1354,2002
41520,Show by Rock!! Stars!!,7.14,6174,2021
48414,Sabikui Bisco,7.14,997,2022
2108,Rockman.EXE Axess,7.14,5501,2003
1133,Tenchi Muyou! GXP,7.14,4318,2002
19117,Toaru Hikuushi e no Koiuta,7.14,2265,2014
55994,Sword Art Online Alternative: Gun Gale Online II,7.14,2145,2024
31178,Uta no☆Prince-sama♪ Maji Love Legend Star,7.14,3744,2016
35847,SSSS.Gridman,7.13,855,2018
529,Saishuu Heiki Kanojo,7.13,2275,2002
41456,"Sentouin, Haken shimasu!",7.13,631,2021
51464,4-nin wa Sorezore Uso wo Tsuku,7.13,3863,2022
31370,Tonkatsu DJ Agetarou,7.13,5918,2016
750,Binchou-tan,7.13,5749,2006
10719,Boku wa Tomodachi ga Sukunai,7.13,251,2011
6880,Deadman Wonderland,7.13,115,2011
3594,Tears to Tiara,7.13,2637,2009
54837,Akuyaku Reijou Level 99: Watashi wa Ura-Boss desu ga Maou dewa Arimasen,7.13,1377,2024
1086,Kenran Butou Sai: The Mars Daybreak,7.13,5010,2004
1145,Kaze no Youjinbou,7.13,5700,2001
15225,Hentai Ouji to Warawanai Neko.,7.13,538,2013
1196,Masuda Kousuke Gekijou: Gag Manga Biyori,7.13,6921,2005
8917,Mouretsu Pirates,7.13,2728,2012
21105,Love Stage!!,7.13,993,2014
276,Mahoromatic: Automatic Maiden,7.13,2928,2001
37578,Planet With,7.13,3130,2018
16668,Kakumeiki Valvrave,7.12,1503,2013
48775,Kaginado,7.12,4394,2021
55887,"Kekkon suru tte, Hontou desu ka",7.12,2120,2024
14765,Ixion Saga DT,7.12,2055,2012
6707,Kuroshitsuji II,7.12,409,2010
32245,Kuromukuro,7.12,1712,2016
37178,Kiratto Pri☆chan,7.12,8105,2018
19221,"Ore no Nounai Sentakushi ga, Gakuen Love Comedy wo Zenryoku de Jama Shiteiru",7.13,614,2013
277,Mahoromatic: Motto Utsukushii Mono,7.12,4222,2002
5079,Kurokami The Animation,7.12,1974,2009
613,Onmyou Taisenki,7.12,8271,2004
56731,Synduality: Noir Part 2,7.12,5155,2024
34915,The iDOLM@STER SideM,7.12,5038,2017
39078,Aikatsu Friends!: Kagayaki no Jewel,7.12,8334,2019
3230,Druaga no Tou: The Aegis of Uruk,7.12,2007,2008
35834,Angolmois: Genkou Kassenki,7.12,3039,2018
48997,Fantasy Bishoujo Juniku Ojisan to,7.12,1340,2022
56348,Dungeon no Naka no Hito,7.12,3466,2024
1845,Gaiking: Legend of Daiku-Maryu,7.12,8813,2005
603,Futari wa Precure,7.12,3186,2004
36144,Garo: Vanishing Line,7.12,2689,2017
5670,GA: Geijutsuka Art Design Class,7.12,5153,2009
56425,Houkago Shounen Hanako-kun,7.12,2783,2023
21437,Buddy Complex,7.11,2387,2014
332,Dokidoki♡Densetsu: Mahoujin Guruguru,7.11,9460,2000
9379,Denpa Onna to Seishun Otoko,7.11,857,2011
53438,Higeki no Genkyou to Naru Saikyou Gedou Last Boss Joou wa Tami no Tame ni Tsukushimasu.,7.12,2050,2023
394,Ai Yori Aoshi: Enishi,7.11,3107,2003
958,Heat Guy J,7.11,5285,2002
53889,Ao no Exorcist: Shimane Illuminati-hen,7.11,1513,2024
57102,Houkago Shounen Hanako-kun Part 2,7.11,3906,2024
3231,Gunslinger Girl: Il Teatrino,7.11,3050,2008
41103,Koi to Yobu ni wa Kimochi Warui,7.11,1063,2021
6512,Nyan Koi!,7.11,987,2009
55194,Ooi! Tonbo,7.11,6083,2024
4879,Mouryou no Hako,7.11,2980,2008
21561,Ryuugajou Nanana no Maizoukin,7.11,1106,2014
53263,"Seija Musou: Salaryman, Isekai de Ikinokoru Tame ni Ayumu Michi",7.11,1808,2023
32829,Nobunaga no Shinobi,7.11,4570,2016
49160,Shachiku-san wa Youjo Yuurei ni Iyasaretai.,7.11,3807,2022
687,Tokyo Mew Mew,7.11,1604,2002
50932,Saikyou Onmyouji no Isekai Tenseiki,7.1,1031,2023
2486,Takahashi Rumiko Gekijou,7.11,7482,2003
32951,Rokudenashi Majutsu Koushi to Akashic Records,7.11,275,2017
22865,Rokujouma no Shinryakusha!?,7.11,1429,2014
5504,Shinkyoku Soukai Polyphonica Crimson S,7.1,4865,2009
36800,Amanchu! Advance,7.1,4292,2018
34350,Alice to Zouroku,7.1,2000,2017
32924,Urara Meirochou,7.1,1870,2017
10444,Digimon Xros Wars: Aku no Death General to Nanatsu no Oukoku,7.1,4502,2011
54294,Dog Signal,7.1,7591,2023
40530,Jaku-Chara Tomozaki-kun,7.1,597,2021
54869,High Card Season 2,7.1,3483,2024
1826,Deltora Quest,7.1,4401,2007
53,Ai Yori Aoshi,7.1,2118,2002
2602,Kenkou Zenrakei Suiei-bu Umishou,7.1,3884,2007
26441,Junketsu no Maria,7.1,1626,2015
469,Karin,7.1,1446,2005
37126,Nobunaga no Shinobi: Anegawa Ishiyama-hen,7.1,7100,2018
50338,Kunoichi Tsubaki no Mune no Uchi,7.1,2991,2022
1516,Kirarin☆Revolution,7.09,4203,2006
2926,Myself; Yourself,7.1,1413,2007
24455,Madan no Ou to Vanadis,7.09,682,2014
3229,Kimi ga Aruji de Shitsuji ga Ore de,7.09,2001,2008
606,Kazemakase Tsukikage Ran,7.09,5443,2000
1941,Moonlight Mile 1st Season: Lift Off,7.1,6477,2007
52092,My Home Hero,7.09,1780,2023
189,Love Hina,7.09,978,2000
990,Kamisama Kazoku,7.09,3499,2006
1835,Ryuusei no Rockman,7.09,6031,2006
31564,Sansha Sanyou,7.09,2997,2016
40357,Tate no Yuusha no Nariagari Season 3,7.09,492,2023
37579,Tonari no Kyuuketsuki-san,7.09,2138,2018
195,Onegai☆Teacher,7.09,1442,2002
971,Astro Boy: Tetsuwan Atom,7.09,4694,2003
54143,Cardfight!! Vanguard: Divinez Season 2,7.09,10835,2024
28825,Himouto! Umaru-chan,7.09,309,2015
39184,A3! Season Spring & Summer,7.08,4033,2020
6164,Aoi Hana,7.08,2240,2009
39790,Adachi to Shimamura,7.08,1311,2020
54142,Cardfight!! Vanguard: Divinez,7.08,9574,2024
1498,Black Blood Brothers,7.08,2216,2006
32887,Dungeon ni Deai wo Motomeru no wa Machigatteiru Darou ka Gaiden: Sword Oratoria,7.08,519,2017
32949,Kuzu no Honkai,7.08,311,2017
10370,Metal Fight Beyblade 4D,7.08,3343,2011
49376,Mou Ippon!,7.08,4798,2023
34607,Lostorage Conflated WIXOSS,7.08,4337,2018
3298,Hatenkou Yuugi,7.08,3994,2008
21863,Mangaka-san to Assistant-san to The Animation,7.08,934,2014
5200,Offside (TV),7.08,9336,2001
40529,No Guns Life 2nd Season,7.08,2549,2020
11021,Muv-Luv Alternative: Total Eclipse,7.08,2338,2012
50917,Prima Doll,7.08,4041,2022
478,Sousei no Aquarion,7.08,2647,2005
39324,"Uchi no Ko no Tame naraba, Ore wa Moshikashitara Maou mo Taoseru kamo Shirenai.",7.08,1159,2019
1543,Yoake Mae yori Ruriiro na: Crescent Love,7.08,3830,2006
3363,RD Sennou Chousashitsu,7.08,4483,2008
50205,Arknights: Prelude to Dawn,7.07,2018,2022
10447,Aquarion Evol,7.07,2184,2012
20787,Black Bullet,7.07,198,2014
41353,The God of High School,7.07,193,2020
5032,Cobra The Animation,7.07,6925,2010
4549,Hokuto no Ken: Raoh Gaiden Ten no Haoh,7.07,6187,2008
42544,Kaizoku Oujo,7.07,1222,2021
1490,Ginga Tetsudou Monogatari,7.07,6114,2003
16035,Karneval (TV),7.07,1220,2013
831,Chicchana Yukitsukai Sugar,7.07,4834,2001
34104,Knight's & Magic,7.07,941,2017
41109,Log Horizon: Entaku Houkai,7.07,1039,2021
3270,IGPX: Immortal Grand Prix (2005),7.06,5114,2005
1738,Muteki Kanban Musume,7.07,5154,2006
2518,Masuda Kousuke Gekijou: Gag Manga Biyori 2,7.07,10158,2006
279,Kyougoku Natsuhiko: Kousetsu Hyaku Monogatari,7.06,3804,2003
10336,Last Exile: Ginyoku no Fam,7.06,3536,2011
8410,Metal Fight Beyblade: Baku,7.07,3119,2010
57611,Kimi wa Meido-sama.,7.06,1913,2024
34106,Kyoukai no Rinne 3rd Season,7.06,4946,2017
36906,Jashin-chan Dropkick,7.06,1866,2018
22359,Sanzoku no Musume Ronja,7.06,4347,2014
44203,Seirei Gensouki,7.06,580,2021
5702,Sora wo Miageru Shoujo no Hitomi ni Utsuru Sekai,7.06,3802,2009
4752,Vampire Knight Guilty,7.06,695,2008
32038,Show By Rock!! #,7.06,4298,2016
34176,Zero kara Hajimeru Mahou no Sho,7.06,946,2017
40752,Bishounen Tanteidan,7.06,2203,2021
37451,Boogiepop wa Warawanai (2019),7.06,1139,2019
5983,Higepiyo,7.06,8467,2009
8074,Highschool of the Dead,7.06,81,2010
12651,Danball Senki W,7.05,7923,2012
1371,Hi no Tori,7.05,6657,2004
3638,Kaiketsu Zorori,7.05,9729,2004
144,Kanon,7.05,2900,2002
48505,Hanyou no Yashahime: Sengoku Otogizoushi - Ni no Shou,7.06,3537,2021
34209,Meiji Tokyo Renka,7.05,3081,2019
15905,Qin Shi Mingyue: Wanli Changcheng,7.05,13059,2012
2109,Rockman.EXE Stream,7.05,6725,2004
6203,Sasameki Koto,7.05,2693,2009
54852,Kikansha no Mahou wa Tokubetsu desu,7.05,1594,2023
33031,Shakunetsu no Takkyuu Musume,7.05,3590,2016
40763,Show By Rock!! Mashumairesh!!,7.05,5576,2020
5220,Shangri-La,7.05,2941,2009
6098,Sora no Manimani,7.04,3535,2009
1246,Yuugo: Koushounin,7.05,6089,2004
53132,UniteUp!,7.04,6557,2023
5397,Usavich III,7.04,9415,2008
40266,Aikatsu on Parade!,7.04,8006,2019
11751,Senki Zesshou Symphogear,7.04,1969,2012
2110,Rockman.EXE Beast,7.04,7284,2005
49285,Waccha PriMagi!,7.04,8429,2021
1683,Di Gi Charat Nyo,7.04,7396,2003
4586,Daisuki! BuBu ChaCha,7.04,12134,2001
31588,All Out!!,7.04,2071,2016
53421,Dosanko Gal wa Namara Menkoi,7.04,1291,2024
41556,Maiko-san Chi no Makanai-san,7.04,5282,2021
51368,Orient: Awajishima Gekitou-hen,7.04,3059,2022
58172,Nageki no Bourei wa Intai shitai,7.04,1758,2024
50803,Jaku-Chara Tomozaki-kun 2nd Stage,7.03,1759,2024
37302,Kemurikusa (TV),7.03,4263,2019
25159,Inou-Battle wa Nichijou-kei no Naka de,7.04,572,2014
50713,Mahouka Koukou no Rettousei 3rd Season,7.04,1707,2024
10507,Inazuma Eleven Go,7.03,2476,2011
872,Mahou Shoujo-tai Arusu,7.03,4345,2004
2931,Mokke,7.03,5680,2007
20973,Sekai Seifuku: Bouryaku no Zvezda,7.03,1699,2014
27441,Show By Rock!!,7.03,2455,2015
6974,Seikimatsu Occult Gakuin,7.03,2202,2010
39292,Princess Connect! Re:Dive,7.03,879,2020
29163,Sore ga Seiyuu!,7.03,3237,2015
1860,Tokyo Majin Gakuen Kenpuuchou: Tou,7.03,2312,2007
25157,Trinity Seven,7.03,222,2014
34019,Tsugumomo,7.03,1260,2017
56838,"One Room, Hiatari Futsuu, Tenshi-tsuki.",7.03,2579,2024
27899,Tokyo Ghoul √A,7.03,52,2015
3614,Yakushiji Ryouko no Kaiki Jikenbo,7.03,5276,2008
26165,Yuri Kuma Arashi,7.03,2204,2015
3738,Usavich II,7.03,9084,2007
9539,Cardfight!! Vanguard,7.03,3222,2011
52995,Arifureta Shokugyou de Sekai Saikyou Season 3,7.02,1418,2024
280,Animal Yokochou,7.02,10100,2005
7081,Danball Senki,7.02,6684,2011
54309,Blue Archive the Animation,7.02,2845,2024
14653,Hayate no Gotoku! Can't Take My Eyes Off You,7.03,3153,2012
16982,Hayate no Gotoku! Cuties,7.02,3593,2013
31405,Joker Game,7.02,1251,2016
17247,Machine-Doll wa Kizutsukanai,7.02,791,2013
41530,Magia Record: Mahou Shoujo Madoka☆Magica Gaiden 2nd Season - Kakusei Zenya,7.02,2838,2021
12119,Natsu-iro Kiseki,7.02,3670,2012
1601,Red Garden,7.02,3549,2006
4896,Umineko no Naku Koro ni,7.02,1183,2009
32094,Reikenzan: Hoshikuzu-tachi no Utage,7.02,2346,2016
35540,Slow Start,7.02,2541,2018
4063,Sekirei,7.01,605,2008
508,Tottoko Hamtarou,7.02,3032,2000
36475,Sword Art Online Alternative: Gun Gale Online,7.01,360,2018
620,Takahashi Rumiko Gekijou Ningyo no Mori,7.01,4478,2003
51064,Kuro no Shoukanshi,7.02,955,2022
1555,Tokimeki Memorial: Only Love,7.01,3997,2006
45653,Soredemo Ayumu wa Yosetekuru,7.01,1477,2022
10321,Uta no☆Prince-sama♪ Maji Love 1000%,7.01,1322,2011
54284,VTuber Nandaga Haishin Kiri Wasuretara Densetsu ni Natteta,7.01,2839,2024
21851,Tesagure! Bukatsumono Encore,7.01,8942,2014
553,Yami no Matsuei,7.01,3185,2000
1554,Asatte no Houkou.,7.01,4806,2006
55150,Yarinaoshi Reijou wa Ryuutei Heika wo Kouryakuchuu,7.01,2344,2024
14829,Fate/kaleid liner Prisma☆Illya,7.01,933,2013
395,Gantz 2nd Stage,7.01,1571,2004
383,Galaxy Angel,7.01,4404,2001
17917,Danball Senki Wars,7.01,8825,2013
21603,Mekakucity Actors,7.01,561,2014
1569,Otome wa Boku ni Koishiteru,7.01,2993,2006
1588,Mamoru-kun ni Megami no Shukufuku wo!,7.01,4635,2006
10397,Mashiro-iro Symphony: The Color of Lovers,7.01,1634,2011
252,Madlax,7.01,3687,2004
11761,Medaka Box,7.01,996,2012
53040,Kanojo mo Kanojo Season 2,7.0,2042,2023
33299,Magic-Kyun! Renaissance,7.0,3120,2016
52446,Kaiko sareta Ankoku Heishi (30-dai) no Slow na Second Life,7.0,1472,2023
10456,Kyoukaisenjou no Horizon,7.0,1432,2011
32013,Oshiete! Galko-chan,7.0,1433,2016
8424,MM!,7.01,1121,2010
16051,Ro-Kyu-Bu! SS,7.0,3932,2013
48753,Jahy-sama wa Kujikenai!,7.0,1032,2021
79,Shuffle!,7.0,931,2005
42395,Shakunetsu Kabaddi,7.0,2211,2021
4021,Seiyou Kottou Yougashiten: Antique,7.0,3893,2008
40930,Azur Lane: Bisoku Zenshin!,7.0,3286,2021
33573,BanG Dream!,7.0,2276,2017
31417,Binan Koukou Chikyuu Bouei-bu LOVE! LOVE!,7.0,4454,2016
21439,Uta no☆Prince-sama♪ Maji Love Revolutions,7.0,3073,2015
1602,Soukou no Strain,7.0,4950,2006
18277,Strike the Blood,7.0,359,2013
50175,"Yuusha, Yamemasu",7.0,774,2022
1668,Bakuten Shoot Beyblade G Revolution,6.99,3397,2003
1929,Futari wa Precure: Max Heart,6.99,5134,2005
247,Harukanaru Toki no Naka de: Hachiyou Shou,6.99,4771,2004
5030,Maria†Holic,6.99,1435,2009
40327,Mewkledreamy,6.99,7296,2020
16890,Makai Ouji: Devils and Realist,6.99,2035,2013
34034,Pokemon Sun & Moon,6.99,1955,2016
56242,Sengoku Youko: Yonaoshi Kyoudai-hen,6.99,2954,2024
33417,Super Lovers 2,6.99,2391,2017
16742,Watashi ga Motenai no wa Dou Kangaetemo Omaera ga Warui!,6.99,339,2013
23673,Ookami Shoujo to Kuro Ouji,6.99,506,2014
21563,Kamigami no Asobi,6.99,1697,2014
2604,Sky Girls,6.98,4844,2007
19383,Yami Shibai,6.99,2117,2013
22687,Terra Formars,6.98,1134,2014
2369,Rental Magica,6.98,3020,2007
19023,"Wake Up, Girls!",6.98,3242,2014
284,Area 88 (TV),6.98,5849,2004
3561,Dennou Boukenki Webdiver,6.98,10526,2001
36873,Back Street Girls: Gokudolls,6.98,1584,2018
1592,Hataraki Man,6.98,4676,2006
31737,Gakusen Toshi Asterisk 2nd Season,6.98,552,2016
10372,Kamisama Dolls,6.98,2773,2011
24909,Kaitou Joker,6.98,5862,2014
9013,Kuruneko 2nd Season,6.98,12598,2010
36548,Kokkoku,6.98,1367,2018
53050,"Kanojo, Okarishimasu 3rd Season",6.98,1272,2023
598,Jinzou Ningen Kikaider The Animation,6.98,6717,2000
634,Koi Kaze,6.98,2502,2004
52614,"Mix: Meisei Story 2nd Season - Nidome no Natsu, Sora no Mukou e",6.98,7443,2023
1688,Nanatsu-iro★Drops,6.98,4963,2007
3616,Kamen no Maid Guy,6.97,3787,2008
5968,Kinnikuman II Sei: Ultimate Muscle 2,6.97,7760,2006
50012,Meitantei Conan: Zero no Tea Time,6.97,5759,2022
5307,Sora wo Kakeru Shoujo,6.97,4655,2009
907,Princess Princess,6.97,2945,2006
21085,Witch Craft Works,6.97,734,2014
45782,D4DJ Petit Mix,6.97,7772,2021
32313,Concrete Revolutio: Choujin Gensou - The Last Song,6.97,4036,2016
36726,Yuragi-sou no Yuuna-san,6.97,840,2018
859,Digimon Savers,6.97,2422,2006
3299,H2O: Footprints in the Sand,6.97,2336,2008
11783,Dog Days',6.97,2193,2012
384,Gantz,6.97,700,2004
41266,Bessatsu Olympia Kyklos,6.96,5420,2020
11785,Haiyore! Nyaruko-san,6.97,712,2012
6747,Dance in the Vampire Bund,6.96,1136,2010
6901,Battle Spirits: Shounen Gekiha Dan,6.96,9521,2009
1179,Gakuen Senki Muryou,6.96,7548,2001
12175,Koi to Senkyo to Chocolate,6.96,1041,2012
41312,Kami-tachi ni Hirowareta Otoko,6.96,1103,2020
4056,Masuda Kousuke Gekijou: Gag Manga Biyori 3,6.96,10523,2008
4662,Neo Angelique Abyss: Second Age,6.96,5184,2008
57360,Kabushikigaisha Magi-Lumière,6.96,4340,2024
1493,Project ARMS: The 2nd Chapter,6.96,8103,2001
35994,Satsuriku no Tenshi,6.96,312,2018
58426,Shikanoko Nokonoko Koshitantan,6.96,1030,2024
35484,Osake wa Fuufu ni Natte kara,6.96,1176,2017
33589,ViVid Strike!,6.96,2423,2016
3455,To LOVE-Ru,6.96,349,2008
41226,Uzaki-chan wa Asobitai!,6.96,479,2020
754,Yuki no Joou (TV),6.96,9198,2005
37569,Sirius,6.95,1034,2018
12281,Rinne no Lagrange Season 2,6.95,4459,2012
30383,Classroom☆Crisis,6.95,1992,2015
2165,Gegege no Kitarou (2007),6.95,8155,2007
8206,Hime Chen! Otogi Chikku Idol Lilpri,6.95,6536,2010
1726,Devil May Cry,6.95,796,2007
39463,Gleipnir,6.95,463,2020
33203,Fukumenkei Noise,6.95,1897,2017
39531,Kuutei Dragons,6.95,3442,2020
48239,Leadale no Daichi nite,6.95,1461,2022
2130,Kaibutsu Oujo,6.95,2571,2007
5520,Onegai My Melody Sukkiri♪,6.95,9800,2007
45613,Kawaii dake ja Nai Shikimori-san,6.94,402,2022
34825,Keppeki Danshi! Aoyama-kun,6.94,1289,2017
31815,"Kono Danshi, Mahou ga Oshigoto desu.",6.94,4482,2016
5967,Kinnikuman II Sei: Ultimate Muscle,6.94,7406,2004
31722,Nanatsu no Taizai: Seisen no Shirushi,6.94,294,2016
33003,Mahou Shoujo Ikusei Keikaku,6.94,1554,2016
5962,Metal Fight Beyblade,6.94,2282,2009
941,Renkin San-kyuu Magical? Pokaan,6.94,4166,2006
9712,Maria†Holic Alive,6.94,2908,2011
52461,Rougo ni Sonaete Isekai de 8-manmai no Kinka wo Tamemasu,6.94,2135,2023
20047,Sakura Trick,6.94,999,2014
53912,Seiyuu Radio no Uraomote,6.94,3227,2024
36536,Starmyu 3rd Season,6.94,6764,2019
230,Air Master,6.94,3814,2003
42385,The iDOLM@STER Million Live!,6.94,6656,2023
31080,Anne Happy♪,6.94,2611,2016
48,.hack//Sign,6.94,1408,2002
2390,Hoshi no Kirby,6.93,4088,2001
16726,gdgd Fairies 2,6.93,10684,2013
3656,Monochrome Factor,6.93,3092,2008
1792,Overman King Gainer,6.93,5911,2002
32212,Ensemble Stars!,6.93,3422,2019
3667,Strike Witches,6.93,1492,2008
8057,Shin Koihime†Musou: Otome Tairan,6.93,5133,2010
48252,"Ore, Tsushima",6.93,5341,2021
39942,Uchi Tama?! Uchi no Tama Shirimasen ka?,6.93,4832,2020
15489,Yu☆Gi☆Oh! Zexal Second,6.93,3725,2012
37221,Release the Spyce,6.92,2750,2018
32899,Watashi ga Motete Dousunda,6.93,515,2016
3493,Ryuusei no Rockman Tribe,6.93,8027,2007
342,Starship Operators,6.92,5657,2005
32881,Tiger Mask W,6.92,5055,2016
9776,A-Channel,6.92,2271,2011
291,D.C.S.S: Da Capo Second Season,6.92,4213,2005
13163,Furusato Saisei: Nippon no Mukashibanashi,6.92,6703,2012
1249,"Zone of the Enders: Dolores, I",6.92,6168,2001
8,Bouken Ou Beet,6.92,5773,2004
4415,World Destruction: Sekai Bokumetsu no Rokunin,6.92,3339,2008
343,Tsukuyomi: Moon Phase,6.92,2662,2004
44037,"Shin no Nakama ja Nai to Yuusha no Party wo Oidasareta node, Henkyou de Slow Life suru Koto ni Shimashita",6.92,699,2021
40610,Healin' Good♡Precure,6.92,6106,2020
39017,Kyokou Suiri,6.92,466,2020
30307,Monster Musume no Iru Nichijou,6.92,280,2015
157,Mahou Sensei Negima!,6.92,1752,2005
8769,Ore no Imouto ga Konnani Kawaii Wake ga Nai,6.92,322,2010
162,Pita Ten,6.92,4850,2002
1546,Negima!?,6.92,2317,2006
325,Peach Girl,6.92,2153,2005
20945,Iron Kid,6.91,8915,2006
1137,Mushrambo,6.92,5630,2000
607,Otogi Juushi Akazukin,6.92,7461,2006
24211,Orenchi no Furo Jijou,6.92,2059,2014
34338,Lost Song,6.91,3381,2018
55129,Oroka na Tenshi wa Akuma to Odoru,6.91,1812,2024
1492,Project ARMS,6.91,5787,2001
39948,Muhyo to Rouji no Mahouritsu Soudan Jimusho 2nd Season,6.91,4647,2020
1710,Rockman.EXE,6.91,3854,2002
40483,Murenase! Seton Gakuen,6.91,1265,2020
57517,Puniru wa Kawaii Slime,6.91,6075,2024
1707,Kinnikuman II Sei,6.91,5440,2002
57567,Shy 2nd Season,6.91,4457,2024
11457,Chibi☆Devi!,6.91,5067,2011
52046,"Yuusha Party wo Tsuihou sareta Beast Tamer, Saikyoushu no Nekomimi Shoujo to Deau",6.91,1165,2022
9314,Fractale,6.91,2546,2011
751,Bomberman Jetters,6.9,9062,2002
12293,Campione! Matsurowanu Kamigami to Kamigoroshi no Maou,6.9,641,2012
27655,Aldnoah.Zero Part 2,6.91,847,2015
456,Gokujou Seitokai,6.91,5219,2005
44516,Koroshi Ai,6.9,1403,2022
127,Gate Keepers,6.9,4981,2000
32686,Keijo!!!!!!!!,6.9,616,2016
21671,Keroro,6.9,6905,2014
41345,Noblesse,6.9,844,2020
525,Otogizoushi,6.9,5426,2004
42205,Shaman King (2021),6.9,974,2021
16910,Namiuchigiwa no Muromi-san,6.9,3776,2013
31559,Prince of Stride: Alternative,6.9,1480,2016
7768,Tantei Opera Milky Holmes,6.9,3589,2010
2363,Pokemon Side Stories,6.9,4237,2002
1128,UFO Princess Valkyrie 2: Juunigatsu no Yasoukyoku,6.9,6808,2003
33478,UQ Holder! Mahou Sensei Negima! 2,6.9,1202,2017
53379,Uchi no Kaisha no Chiisai Senpai no Hanashi,6.89,1858,2023
1942,Rocket Girls,6.89,6951,2007
40586,"Slime Taoshite 300-nen, Shiranai Uchi ni Level Max ni Nattemashita",6.89,587,2021
16157,Choujigen Game Neptune The Animation,6.89,1658,2013
54041,16bit Sensation: Another Layer,6.89,3127,2023
9331,Yumekui Merry,6.89,1809,2011
38062,Endro~!,6.89,2634,2019
38235,Inazuma Eleven: Orion no Kokuin,6.89,4388,2018
38161,Kabukichou Sherlock,6.89,2542,2019
50985,Chimimo,6.89,9731,2022
1864,Koisuru Tenshi Angelique: Kagayaki no Ashita,6.89,6529,2007
59989,Kami no Tou: Koubou-sen,6.89,1929,2024
58854,Kinoko Inu,6.89,7433,2024
243,Gravitation,6.89,1993,2000
3654,Macademi Wasshoi!,6.89,3682,2008
32962,Occultic;Nine,6.89,1338,2016
14749,Ore no Kanojo to Osananajimi ga Shuraba Sugiru,6.89,420,2013
2157,Koutetsushin Jeeg,6.89,7836,2007
13659,Ore no Imouto ga Konnani Kawaii Wake ga Nai.,6.89,563,2013
3653,Kurogane no Linebarrels,6.88,3732,2008
7761,Masuda Kousuke Gekijou: Gag Manga Biyori +,6.88,10798,2010
28423,Kyoukai no Rinne,6.88,2457,2015
28617,Punch Line,6.88,1129,2015
57058,"Ore wa Subete wo ""Parry"" suru: Gyaku Kanchigai no Sekai Saikyou wa Boukensha ni Naritai",6.88,1335,2024
4214,Rosario to Vampire Capu2,6.88,590,2008
19365,Samurai Flamenco,6.88,1871,2013
48761,Saihate no Paladin,6.88,773,2021
789,Shinigami no Ballad.,6.88,3529,2006
12191,Smile Precure!,6.88,3456,2012
37202,Radiant,6.88,1205,2018
33037,Tsukiuta. The Animation,6.88,4608,2016
419,Samurai Deeper Kyou,6.88,3163,2002
1104,Shinkon Gattai Godannar!! 2nd Season,6.88,6997,2004
30355,Wakaba*Girl,6.88,3672,2015
244,Agatha Christie no Meitantei Poirot to Marple,6.88,7485,2004
5342,Asura Cryin',6.88,2259,2009
49766,Under Ninja,6.88,2742,2023
37206,Anima Yell!,6.87,3653,2018
3407,Blassreiter,6.87,2582,2008
22189,"Futsuu no Joshikousei ga ""Locodol"" Yattemita.",6.87,3576,2014
5071,Croket!,6.87,12933,2003
11079,Kill Me Baby,6.87,1946,2012
40359,Ikebukuro West Gate Park,6.87,1964,2020
39388,Koisuru Asteroid,6.87,2392,2020
54858,Hypnosis Mic: Division Rap Battle - Rhyme Anima +,6.87,6343,2023
40839,"Kanojo, Okarishimasu",6.87,166,2020
229,Ninin ga Shinobuden,6.87,4083,2004
50923,Mushikaburi-hime,6.87,2535,2022
11227,Rinne no Lagrange,6.87,2733,2012
50306,Seirei Gensouki 2,6.87,1422,2024
31229,Servamp,6.87,900,2016
3098,Shutsugeki! Machine Robo Rescue,6.87,11287,2003
11835,Qin Shi Mingyue: Zhu Zi Bai Jia,6.87,12964,2011
